Ticket ID,Status,Priority,Source,Topic,Product Group,Support Level,Agent Group,Agent Name,Country,Latitude,Longitude,Created Time,Expected First Response By,First Response Time,First Response SLA Status,Expected Resolution By,Resolution Time,Resolution SLA Status,Close Time,First Response Time (Minutes),First Response SLA Buffer (Minutes),Resolution Time (Hours),Resolution SLA Buffer (Hours),Response to Resolution (Hours),Resolution to Close (Hours),Total Lifecycle (Hours),Created Day of Week,Created Hour,Is Weekend,Agent Interactions,Survey Result,Response Check,Resolution check,Close time check
3595,In progress,Low,Email,Training request,Training and Consulting Services,Tier 1,1st line support,Bernard Beckley,Slovenia,46.1491664,14.9860106,11/14/2023 9:01:58,11/14/2023 10:01:58,11/14/2023 9:53:19,Within SLA,11/16/2023 9:01:58,,SLA Violated,,51.36,8.64,,,,,,Tuesday,9,No,2,,Good,N/A,N/A
3596,Closed,High,Email,Product setup,Ready to use Software,Tier 1,1st line support,Nicola Wane,Spain,39.67337,-4.767726,11/14/2023 21:15:29,11/14/2023 22:15:29,11/14/2023 22:00:15,Within SLA,11/16/2023 21:15:29,11/16/2023 16:54:01,Within SLA,11/18/2023 4:30:29,44.76,15.24,43.64,4.36,42.9,35.61,79.25,Tuesday,21,No,1,4,Good,Good,Good
3597,Resolved,Medium,Phone,Pricing and licensing,Ready to use Software,Tier 2,2nd line support,Adolpho Messingham,United Kingdom,55.378052,-3.435973,11/14/2023 5:20:32,11/14/2023 5:22:32,11/14/2023 5:22:17,Within SLA,11/16/2023 5:20:32,11/15/2023 19:11:06,Within SLA,,1.75,0.25,37.84,10.16,37.81,,,Tuesday,5,No,1,,Good,Good,N/A
3598,In progress,High,Email,Product setup,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Bulgaria,42.7249925,25.4833039,11/14/2023 2:14:10,11/14/2023 3:14:10,11/14/2023 3:06:58,Within SLA,11/16/2023 2:14:10,,SLA Violated,,52.81,7.19,,,,,,Tuesday,2,No,7,,Good,N/A,N/A
3599,Resolved,High,Chat,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Nicola Wane,Czech Republic,49.8037633,15.4749126,11/14/2023 5:51:57,11/14/2023 5:53:57,11/14/2023 5:52:11,Within SLA,11/15/2023 5:51:57,11/18/2023 5:17:44,SLA Violated,,0.23,1.77,95.43,-71.43,95.43,,,Tuesday,5,No,5,,Good,Good,N/A
3600,Resolved,Low,Email,Product setup,Other,Tier 1,1st line support,Kristos Westoll,Republic of Ireland,53.094024,-8.019675,11/15/2023 13:43:51,11/15/2023 14:43:51,11/15/2023 14:40:46,Within SLA,11/17/2023 13:43:51,11/16/2023 8:14:47,Within SLA,,56.92,3.08,18.52,29.48,17.57,,,Wednesday,13,No,8,,Good,Good,N/A
3601,Closed,Low,Phone,Pricing and Licensing,Custom software development,Tier 1,1st line support,Connor Danielovitch,Slovenia,46.1491664,14.9860106,11/15/2023 19:04:12,11/15/2023 19:06:12,11/15/2023 19:06:39,SLA Violated,11/17/2023 19:04:12,11/16/2023 12:15:04,Within SLA,11/20/2023 18:06:37,2.45,-0.45,17.18,30.82,17.14,101.86,119.04,Wednesday,19,No,3,5,Good,Good,Good
3602,In progress,Medium,Chat,Product setup,Training and Consulting Services,Tier 1,1st line support,Connor Danielovitch,United Kingdom,55.378052,-3.435973,11/15/2023 16:13:20,11/15/2023 16:15:20,11/15/2023 16:14:51,Within SLA,11/16/2023 16:13:20,,SLA Violated,,1.51,0.49,,,,,,Wednesday,16,No,6,,Good,N/A,N/A
3603,In progress,Low,Chat,Pricing and licensing,Ready to use Software,Tier 2,2nd line support,Heather Urry,United Kingdom,55.378052,-3.435973,11/15/2023 15:32:02,11/15/2023 15:34:02,11/15/2023 15:36:41,SLA Violated,11/16/2023 15:32:02,,SLA Violated,,4.65,-2.65,,,,,,Wednesday,15,No,2,,Good,N/A,N/A
3604,Closed,Low,Email,Bug report,Ready to use Software,Tier 1,1st line support,Bernard Beckley,United Kingdom,55.378052,-3.435973,11/15/2023 22:41:22,11/15/2023 23:41:22,11/15/2023 23:16:34,Within SLA,11/17/2023 22:41:22,11/16/2023 17:00:00,Within SLA,11/18/2023 23:49:52,35.2,24.8,18.31,29.69,17.72,54.83,73.14,Wednesday,22,No,2,4,Good,Good,Good
3605,In progress,Medium,Email,Pricing and licensing,Other,Tier 1,1st line support,Kristos Westoll,Poland,52.536273,19.050639,11/15/2023 8:13:13,11/15/2023 9:13:13,11/15/2023 9:57:35,SLA Violated,11/17/2023 8:13:13,,SLA Violated,,104.37,-44.37,,,,,,Wednesday,8,No,1,,Good,N/A,N/A
3606,Resolved,Low,Email,Feature request,Ready to use Software,Tier 1,1st line support,Nicola Wane,Greece,39.368279,21.863141,11/15/2023 19:48:19,11/15/2023 20:48:19,11/15/2023 19:56:51,Within SLA,11/17/2023 19:48:19,11/17/2023 22:03:12,SLA Violated,,8.54,51.46,50.25,-2.25,50.11,,,Wednesday,19,No,8,,Good,Good,N/A
3607,Closed,Medium,Chat,Other,Training and Consulting Services,Tier 1,1st line support,Bernard Beckley,United Kingdom,55.378052,-3.435973,11/15/2023 17:46:50,11/15/2023 17:48:50,11/15/2023 17:47:24,Within SLA,11/16/2023 17:46:50,11/16/2023 12:53:29,Within SLA,11/20/2023 16:54:35,0.57,1.43,19.11,4.89,19.1,100.02,119.13,Wednesday,17,No,5,5,Good,Good,Good
3608,Closed,Low,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,United Kingdom,55.378052,-3.435973,11/16/2023 14:57:42,11/16/2023 14:59:42,11/16/2023 14:59:14,Within SLA,11/17/2023 14:57:42,11/19/2023 5:59:55,SLA Violated,11/20/2023 4:12:35,1.53,0.47,63.04,-39.04,63.01,22.21,85.25,Thursday,14,No,5,3,Good,Good,Good
3609,Closed,Low,Email,Product setup,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Greece,39.368279,21.863141,11/16/2023 2:43:21,11/16/2023 3:43:21,11/16/2023 3:31:44,Within SLA,11/18/2023 2:43:21,11/17/2023 18:07:26,Within SLA,11/18/2023 15:21:54,48.39,11.61,39.4,8.6,38.59,21.24,60.64,Thursday,2,No,1,4,Good,Good,Good
3610,In progress,Medium,Chat,Purchasing and invoicing,Ready to use Software,Tier 2,2nd line support,Adolpho Messingham,Germany,51.165691,10.451526,11/16/2023 12:28:46,11/16/2023 12:30:46,11/16/2023 12:30:14,Within SLA,11/17/2023 12:28:46,,SLA Violated,,1.47,0.53,,,,,,Thursday,12,No,8,,Good,N/A,N/A
3611,Closed,High,Email,Pricing and licensing,Custom software development,Tier 1,1st line support,Nicola Wane,Germany,51.165691,10.451526,11/16/2023 5:59:23,11/16/2023 6:59:23,11/16/2023 6:01:10,Within SLA,11/18/2023 5:59:23,11/17/2023 5:49:31,Within SLA,11/18/2023 20:54:24,1.78,58.22,23.84,24.16,23.81,39.08,62.92,Thursday,5,No,1,4,Good,Good,Good
3612,Closed,Low,Chat,Pricing and licensing,Training and Consulting Services,Tier 1,1st line support,Nicola Wane,Poland,52.536273,19.050639,11/16/2023 16:11:44,11/16/2023 16:13:44,11/16/2023 16:12:45,Within SLA,11/17/2023 16:11:44,11/16/2023 19:28:26,Within SLA,11/23/2023 6:43:33,1.01,0.99,3.28,20.72,3.26,155.25,158.53,Thursday,16,No,4,4,Good,Good,Good
3613,Resolved,Low,Chat,Pricing and licensing,Custom software development,Tier 2,2nd line support,Michele Whyatt,Republic of Ireland,53.094024,-8.019675,11/16/2023 3:18:36,11/16/2023 3:20:36,11/16/2023 3:19:04,Within SLA,11/17/2023 3:18:36,11/20/2023 7:19:08,SLA Violated,,0.46,1.54,100.01,-76.01,100,,,Thursday,3,No,2,,Good,Good,N/A
3614,Closed,Low,Email,Product setup,Training and Consulting Services,Tier 2,2nd line support,Heather Urry,Poland,52.536273,19.050639,11/16/2023 0:09:43,11/16/2023 1:09:43,11/16/2023 0:56:30,Within SLA,11/18/2023 0:09:43,11/20/2023 17:00:25,SLA Violated,11/21/2023 4:11:25,46.79,13.21,112.84,-64.84,112.07,11.18,124.03,Thursday,0,No,10,2,Good,Good,Good
3615,In progress,Low,Chat,Training request,Training and Consulting Services,Tier 1,1st line support,Connor Danielovitch,Bulgaria,42.7249925,25.4833039,11/17/2023 21:49:34,11/17/2023 21:51:34,11/17/2023 21:50:52,Within SLA,11/18/2023 21:49:34,,SLA Violated,,1.3,0.7,,,,,,Friday,21,No,6,,Good,N/A,N/A
3616,In progress,Low,Email,Feature request,Ready to use Software,Tier 1,1st line support,Nicola Wane,United Kingdom,55.378052,-3.435973,11/17/2023 5:21:24,11/17/2023 6:21:24,11/17/2023 5:33:49,Within SLA,11/19/2023 5:21:24,,SLA Violated,,12.42,47.58,,,,,,Friday,5,No,2,,Good,N/A,N/A
3617,Resolved,Medium,Email,Product setup,Other,Tier 2,2nd line support,Adolpho Messingham,Slovenia,46.1491664,14.9860106,11/17/2023 7:52:27,11/17/2023 8:52:27,11/17/2023 8:23:56,Within SLA,11/19/2023 7:52:27,11/18/2023 6:09:16,Within SLA,,31.49,28.51,22.28,25.72,21.76,,,Friday,7,No,3,,Good,Good,N/A
3618,Closed,Medium,Email,Feature request,Ready to use Software,Tier 1,1st line support,Kristos Westoll,France,48.864716,2.349014,11/17/2023 19:40:21,11/17/2023 20:40:21,11/17/2023 19:55:00,Within SLA,11/19/2023 19:40:21,11/19/2023 18:21:28,Within SLA,11/22/2023 14:00:32,14.65,45.35,46.69,1.31,46.44,67.65,114.34,Friday,19,No,3,5,Good,Good,Good
3619,Closed,Medium,Email,Feature request,Custom software development,Tier 1,1st line support,Connor Danielovitch,Czech Republic,49.8037633,15.4749126,11/17/2023 10:04:40,11/17/2023 11:04:40,11/17/2023 10:22:14,Within SLA,11/19/2023 10:04:40,11/20/2023 5:46:45,SLA Violated,11/21/2023 18:23:31,17.57,42.43,67.7,-19.7,67.41,36.61,104.31,Friday,10,No,4,5,Good,Good,Good
3620,Resolved,Low,Email,Pricing and Licensing,Custom software development,Tier 1,1st line support,Sheela Cutten,Czech Republic,49.8037633,15.4749126,11/17/2023 20:00:23,11/17/2023 21:00:23,11/17/2023 20:39:52,Within SLA,11/19/2023 20:00:23,11/18/2023 7:32:23,Within SLA,,39.49,20.51,11.53,36.47,10.88,,,Friday,20,No,6,,Good,Good,N/A
3621,Closed,Low,Chat,Pricing and licensing,Custom software development,Tier 1,1st line support,Nicola Wane,Italy,43.036776,12.678565,11/17/2023 15:36:27,11/17/2023 15:38:27,11/17/2023 15:36:49,Within SLA,11/18/2023 15:36:27,11/18/2023 12:34:35,Within SLA,11/22/2023 11:59:44,0.36,1.64,20.97,3.03,20.96,95.42,116.39,Friday,15,No,5,3,Good,Good,Good
3622,Closed,Low,Chat,Pricing and licensing,Other,Tier 1,1st line support,Sheela Cutten,Germany,51.165691,10.451526,11/17/2023 10:27:31,11/17/2023 10:29:31,11/17/2023 10:29:28,Within SLA,11/18/2023 10:27:31,11/18/2023 1:21:37,Within SLA,11/20/2023 22:31:10,1.94,0.06,14.9,9.1,14.87,69.16,84.06,Friday,10,No,2,5,Good,Good,Good
3628,Closed,Low,Chat,Bug report,Other,Tier 2,2nd line support,Michele Whyatt,Spain,39.67337,-4.767726,11/18/2023 2:08:40,11/18/2023 2:10:40,11/18/2023 2:09:50,Within SLA,11/19/2023 2:08:40,11/18/2023 3:13:35,Within SLA,11/20/2023 22:53:33,1.16,0.84,1.08,22.92,1.06,67.67,68.75,Saturday,2,Yes,60,1,Good,Good,Good
3629,Closed,Low,Chat,Purchasing and invoicing,Other,Tier 1,1st line support,Bernard Beckley,United Kingdom,55.378052,-3.435973,11/18/2023 11:16:30,11/18/2023 11:18:30,11/18/2023 11:16:31,Within SLA,11/19/2023 11:16:30,11/18/2023 13:07:03,Within SLA,11/19/2023 20:08:13,0.02,1.98,1.84,22.16,1.84,31.02,32.86,Saturday,11,Yes,5,2,Good,Good,Good
3630,Resolved,Medium,Email,Purchasing and invoicing,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Slovenia,46.1491664,14.9860106,11/18/2023 20:23:28,11/18/2023 21:23:28,11/18/2023 20:41:39,Within SLA,11/20/2023 20:23:28,11/19/2023 16:14:03,Within SLA,,18.18,41.82,19.84,28.16,19.54,,,Saturday,20,Yes,6,,Good,Good,N/A
3631,Resolved,Low,Phone,Product setup,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Spain,39.67337,-4.767726,11/19/2023 20:03:12,11/19/2023 20:05:12,11/19/2023 20:04:19,Within SLA,11/21/2023 20:03:12,11/20/2023 1:58:39,Within SLA,,1.12,0.88,5.92,42.08,5.91,,,Sunday,20,Yes,4,,Good,Good,N/A
3632,Closed,Low,Phone,Feature request,Ready to use Software,Tier 1,1st line support,Nicola Wane,Slovenia,46.1491664,14.9860106,11/19/2023 1:53:46,11/19/2023 1:55:46,11/19/2023 1:54:36,Within SLA,11/21/2023 1:53:46,11/20/2023 21:23:51,Within SLA,11/23/2023 13:50:59,0.84,1.16,43.5,4.5,43.49,64.45,107.95,Sunday,1,Yes,1,4,Good,Good,Good
3633,Resolved,Low,Email,Pricing and licensing,Training and Consulting Services,Tier 1,1st line support,Connor Danielovitch,Spain,39.67337,-4.767726,11/19/2023 1:06:29,11/19/2023 2:06:29,11/19/2023 1:26:22,Within SLA,11/21/2023 1:06:29,11/21/2023 2:14:29,SLA Violated,,19.88,40.12,49.13,-1.13,48.8,,,Sunday,1,Yes,2,,Good,Good,N/A
3634,Resolved,Low,Email,Feature request,Custom software development,Tier 1,1st line support,Sheela Cutten,Germany,51.165691,10.451526,11/19/2023 7:13:50,11/19/2023 8:13:50,11/19/2023 8:02:04,Within SLA,11/21/2023 7:13:50,11/24/2023 22:46:56,SLA Violated,,48.23,11.77,135.55,-87.55,134.75,,,Sunday,7,Yes,9,,Good,Good,N/A
3641,Closed,Low,Phone,Pricing and licensing,Other,Tier 1,1st line support,Bernard Beckley,Italy,43.036776,12.678565,11/19/2023 8:01:12,11/19/2023 8:03:12,11/19/2023 8:01:18,Within SLA,11/21/2023 8:01:12,11/22/2023 22:07:21,SLA Violated,11/23/2023 18:41:38,0.1,1.9,86.1,-38.1,86.1,20.57,106.67,Sunday,8,Yes,7,2,Good,Good,Good
3642,Closed,Medium,Email,Purchasing and invoicing,Other,Tier 1,1st line support,Nicola Wane,Germany,51.165691,10.451526,11/20/2023 21:50:19,11/20/2023 22:50:19,11/20/2023 22:24:15,Within SLA,11/22/2023 21:50:19,11/22/2023 1:22:30,Within SLA,11/22/2023 7:30:39,33.93,26.07,27.54,20.46,26.97,6.14,33.67,Monday,21,No,10,4,Good,Good,Good
3643,Closed,Low,Chat,Pricing and licensing,Other,Tier 1,1st line support,Bernard Beckley,Slovenia,46.1491664,14.9860106,11/20/2023 15:38:44,11/20/2023 15:40:44,11/20/2023 15:38:53,Within SLA,11/21/2023 15:38:44,11/21/2023 13:26:19,Within SLA,11/23/2023 1:12:43,0.15,1.85,21.79,2.21,21.79,35.77,57.57,Monday,15,No,2,3,Good,Good,Good
3644,In progress,High,Phone,Product setup,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Italy,43.036776,12.678565,11/20/2023 4:03:51,11/20/2023 4:05:51,11/20/2023 4:04:24,Within SLA,11/22/2023 4:03:51,,SLA Violated,,0.55,1.45,,,,,,Monday,4,No,3,,Good,N/A,N/A
3646,Closed,High,Email,Feature request,Custom software development,Tier 1,1st line support,Bernard Beckley,Slovenia,46.1491664,14.9860106,11/20/2023 8:48:59,11/20/2023 9:48:59,11/20/2023 9:00:30,Within SLA,11/22/2023 8:48:59,11/21/2023 23:28:41,Within SLA,11/22/2023 12:20:26,11.52,48.48,38.66,9.34,38.47,12.86,51.52,Monday,8,No,2,5,Good,Good,Good
3647,Closed,Low,Email,Product setup,Ready to use Software,Tier 2,2nd line support,Michele Whyatt,Italy,43.036776,12.678565,11/20/2023 16:00:41,11/20/2023 17:00:41,11/20/2023 16:16:14,Within SLA,11/22/2023 16:00:41,11/22/2023 1:08:54,Within SLA,11/24/2023 21:10:11,15.55,44.45,33.14,14.86,32.88,68.02,101.16,Monday,16,No,3,4,Good,Good,Good
3648,Resolved,High,Chat,Product setup,Training and Consulting Services,Tier 1,1st line support,Sheela Cutten,Germany,51.165691,10.451526,11/20/2023 6:00:11,11/20/2023 6:02:11,11/20/2023 6:00:46,Within SLA,11/21/2023 6:00:11,11/20/2023 10:33:01,Within SLA,,0.59,1.41,4.55,19.45,4.54,,,Monday,6,No,8,,Good,Good,N/A
3649,In progress,Medium,Email,Bug report,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,France,48.864716,2.349014,11/20/2023 19:02:57,11/20/2023 20:02:57,11/20/2023 19:07:08,Within SLA,11/22/2023 19:02:57,,SLA Violated,,4.18,55.82,,,,,,Monday,19,No,1,,Good,N/A,N/A
3650,Closed,Medium,Email,Feature request,Other,Tier 1,1st line support,Connor Danielovitch,Germany,51.165691,10.451526,11/21/2023 7:35:59,11/21/2023 8:35:59,11/21/2023 7:43:19,Within SLA,11/23/2023 7:35:59,11/23/2023 2:01:22,Within SLA,11/25/2023 13:08:16,7.34,52.66,42.42,5.58,42.3,59.12,101.54,Tuesday,7,No,3,5,Good,Good,Good
3651,Closed,Low,Email,Bug report,Other,Tier 2,2nd line support,Heather Urry,Republic of Ireland,53.094024,-8.019675,11/21/2023 0:03:06,11/21/2023 1:03:06,11/21/2023 0:54:29,Within SLA,11/23/2023 0:03:06,11/21/2023 13:40:19,Within SLA,11/23/2023 13:13:17,51.39,8.61,13.62,34.38,12.76,47.55,61.17,Tuesday,0,No,10,4,Good,Good,Good
3652,Closed,Low,Chat,Feature request,Custom software development,Tier 1,1st line support,Kristos Westoll,United Kingdom,55.378052,-3.435973,11/21/2023 22:55:54,11/21/2023 22:57:54,11/21/2023 22:57:09,Within SLA,11/22/2023 22:55:54,11/26/2023 12:28:44,SLA Violated,11/28/2023 9:45:25,1.26,0.74,109.55,-85.55,109.53,45.28,154.83,Tuesday,22,No,5,4,Good,Good,Good
3653,Closed,Medium,Email,Pricing and licensing,Custom software development,Tier 1,1st line support,Sheela Cutten,Poland,52.536273,19.050639,11/21/2023 6:59:06,11/21/2023 7:59:06,11/21/2023 6:59:39,Within SLA,11/23/2023 6:59:06,11/21/2023 19:03:07,Within SLA,11/28/2023 16:21:40,0.54,59.46,12.07,35.93,12.06,165.31,177.38,Tuesday,6,No,2,5,Good,Good,Good
3654,Closed,Medium,Chat,Feature request,Ready to use Software,Tier 2,2nd line support,Adolpho Messingham,Bulgaria,42.7249925,25.4833039,11/21/2023 19:03:23,11/21/2023 19:05:23,11/21/2023 19:08:34,SLA Violated,11/22/2023 19:03:23,11/22/2023 2:22:59,Within SLA,11/25/2023 3:22:09,5.18,-3.18,7.33,16.67,7.24,72.99,80.31,Tuesday,19,No,2,3,Good,Good,Good
3655,Closed,High,Email,Product setup,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Italy,43.036776,12.678565,11/21/2023 23:09:47,11/22/2023 0:09:47,11/21/2023 23:25:51,Within SLA,11/23/2023 23:09:47,11/23/2023 20:08:59,Within SLA,11/26/2023 16:01:48,16.07,43.93,44.99,3.01,44.72,67.88,112.87,Tuesday,23,No,1,3,Good,Good,Good
3656,Closed,Medium,Chat,Other,Other,Tier 1,1st line support,Connor Danielovitch,Spain,39.67337,-4.767726,11/21/2023 6:29:06,11/21/2023 6:31:06,11/21/2023 6:30:53,Within SLA,11/22/2023 6:29:06,11/23/2023 20:16:13,SLA Violated,11/24/2023 21:09:01,1.79,0.21,61.79,-37.79,61.76,24.88,86.67,Tuesday,6,No,2,3,Good,Good,Good
3657,Closed,High,Chat,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Italy,43.036776,12.678565,11/21/2023 15:47:44,11/21/2023 15:49:44,11/21/2023 15:47:55,Within SLA,11/22/2023 15:47:44,11/27/2023 0:27:45,SLA Violated,11/28/2023 10:29:28,0.18,1.82,128.67,-104.67,128.66,34.03,162.7,Tuesday,15,No,6,4,Good,Good,Good
3658,Resolved,Medium,Chat,Purchasing and invoicing,Custom software development,Tier 1,1st line support,Kristos Westoll,Austria,47.6964719,13.3457347,11/22/2023 9:08:52,11/22/2023 9:10:52,11/22/2023 9:10:06,Within SLA,11/23/2023 9:08:52,11/23/2023 9:27:43,SLA Violated,,1.23,0.77,24.31,-0.31,24.29,,,Wednesday,9,No,5,,Good,Good,N/A
3659,Resolved,High,Chat,Pricing and licensing,Ready to use Software,Tier 2,2nd line support,Michele Whyatt,Czech Republic,49.8037633,15.4749126,11/22/2023 4:35:34,11/22/2023 4:37:34,11/22/2023 4:36:03,Within SLA,11/23/2023 4:35:34,11/22/2023 19:39:26,Within SLA,,0.49,1.51,15.06,8.94,15.06,,,Wednesday,4,No,2,,Good,Good,N/A
3660,In progress,Low,Email,Product setup,Ready to use Software,Tier 1,1st line support,Nicola Wane,Italy,43.036776,12.678565,11/22/2023 15:51:37,11/22/2023 16:51:37,11/22/2023 16:32:07,Within SLA,11/24/2023 15:51:37,,SLA Violated,,40.51,19.49,,,,,,Wednesday,15,No,10,,Good,N/A,N/A
3661,Closed,High,Chat,Feature request,Custom software development,Tier 2,2nd line support,Adolpho Messingham,United Kingdom,55.378052,-3.435973,11/22/2023 9:38:49,11/22/2023 9:40:49,11/22/2023 9:42:58,SLA Violated,11/23/2023 9:38:49,11/23/2023 3:16:37,Within SLA,11/24/2023 6:35:49,4.14,-2.14,17.63,6.37,17.56,27.32,44.95,Wednesday,9,No,2,3,Good,Good,Good
3662,Closed,High,Chat,Pricing and Licensing,Custom software development,Tier 1,1st line support,Bernard Beckley,Poland,52.536273,19.050639,11/22/2023 11:28:44,11/22/2023 11:30:44,11/22/2023 11:29:15,Within SLA,11/23/2023 11:28:44,11/22/2023 14:09:16,Within SLA,11/24/2023 20:15:01,0.52,1.48,2.68,21.32,2.67,54.1,56.77,Wednesday,11,No,6,3,Good,Good,Good
3663,Closed,Low,Email,Pricing and Licensing,Custom software development,Tier 1,1st line support,Nicola Wane,Poland,52.536273,19.050639,11/22/2023 6:02:56,11/22/2023 7:02:56,11/22/2023 10:44:09,SLA Violated,11/24/2023 6:02:56,11/22/2023 23:17:22,Within SLA,11/25/2023 10:26:27,281.22,-221.22,17.24,30.76,12.55,59.15,76.39,Wednesday,6,No,10,4,Good,Good,Good
3664,Closed,Medium,Chat,Product setup,Ready to use Software,Tier 2,2nd line support,Adolpho Messingham,Poland,52.536273,19.050639,11/22/2023 23:44:36,11/22/2023 23:46:36,11/22/2023 23:45:25,Within SLA,11/23/2023 23:44:36,11/23/2023 13:28:32,Within SLA,11/25/2023 4:40:36,0.81,1.19,13.73,10.27,13.72,39.2,52.93,Wednesday,23,No,6,4,Good,Good,Good
3665,Resolved,Low,Chat,Product setup,Custom software development,Tier 2,2nd line support,Heather Urry,Poland,52.536273,19.050639,11/22/2023 14:26:53,11/22/2023 14:28:53,11/22/2023 14:28:05,Within SLA,11/23/2023 14:26:53,11/25/2023 19:50:05,SLA Violated,,1.2,0.8,77.39,-53.39,77.37,,,Wednesday,14,No,6,,Good,Good,N/A
3669,In progress,Low,Chat,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Germany,51.165691,10.451526,11/23/2023 6:42:07,11/23/2023 6:44:07,11/23/2023 6:43:29,Within SLA,11/24/2023 6:42:07,,SLA Violated,,1.36,0.64,,,,,,Thursday,6,No,2,,Good,N/A,N/A
3670,Resolved,Medium,Chat,Bug report,Custom software development,Tier 1,1st line support,Bernard Beckley,Italy,43.036776,12.678565,11/23/2023 19:35:42,11/23/2023 19:37:42,11/23/2023 19:36:30,Within SLA,11/24/2023 19:35:42,11/27/2023 8:54:07,SLA Violated,,0.81,1.19,85.31,-61.31,85.29,,,Thursday,19,No,5,,Good,Good,N/A
3671,Resolved,High,Chat,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Poland,52.536273,19.050639,11/23/2023 5:58:08,11/23/2023 6:00:08,11/23/2023 5:58:24,Within SLA,11/24/2023 5:58:08,11/23/2023 13:18:37,Within SLA,,0.27,1.73,7.34,16.66,7.34,,,Thursday,5,No,5,,Good,Good,N/A
3672,Resolved,Low,Chat,Purchasing and invoicing,Training and Consulting Services,Tier 2,2nd line support,Michele Whyatt,Czech Republic,49.8037633,15.4749126,11/23/2023 10:29:17,11/23/2023 10:31:17,11/23/2023 10:30:21,Within SLA,11/24/2023 10:29:17,11/23/2023 16:37:46,Within SLA,,1.07,0.93,6.14,17.86,6.12,,,Thursday,10,No,8,,Good,Good,N/A
3673,Closed,Medium,Email,Purchasing and invoicing,Ready to use Software,Tier 1,1st line support,Nicola Wane,Greece,39.368279,21.863141,11/23/2023 10:29:18,11/23/2023 11:29:18,11/23/2023 11:27:40,Within SLA,11/25/2023 10:29:18,11/26/2023 16:12:58,SLA Violated,11/27/2023 0:15:06,58.37,1.63,77.73,-29.73,76.76,8.04,85.76,Thursday,10,No,1,5,Good,Good,Good
3674,Resolved,Low,Chat,Feature request,Ready to use Software,Tier 1,1st line support,Nicola Wane,France,48.864716,2.349014,11/24/2023 0:20:37,11/24/2023 0:22:37,11/24/2023 0:21:07,Within SLA,11/25/2023 0:20:37,11/25/2023 12:24:19,SLA Violated,,0.5,1.5,36.06,-12.06,36.05,,,Friday,0,No,6,,Good,Good,N/A
3675,Closed,Low,Email,Other,Training and Consulting Services,Tier 1,1st line support,Bernard Beckley,Poland,52.536273,19.050639,11/24/2023 10:39:39,11/24/2023 11:39:39,11/24/2023 10:43:58,Within SLA,11/26/2023 10:39:39,11/26/2023 0:25:24,Within SLA,11/30/2023 20:17:20,4.31,55.69,37.76,10.24,37.69,115.87,153.63,Friday,10,No,9,2,Good,Good,Good
3677,Resolved,High,Email,Product setup,Ready to use Software,Tier 2,2nd line support,Michele Whyatt,Austria,47.6964719,13.3457347,11/24/2023 1:46:54,11/24/2023 2:46:54,11/24/2023 2:16:10,Within SLA,11/26/2023 1:46:54,11/24/2023 9:10:04,Within SLA,,29.27,30.73,7.39,40.61,6.9,,,Friday,1,No,2,,Good,Good,N/A
3678,Closed,Medium,Email,Bug report,Ready to use Software,Tier 1,1st line support,Nicola Wane,Germany,51.165691,10.451526,11/24/2023 14:47:52,11/24/2023 15:47:52,11/24/2023 15:34:43,Within SLA,11/26/2023 14:47:52,11/24/2023 21:03:39,Within SLA,11/29/2023 8:36:39,46.85,13.15,6.26,41.74,5.48,107.55,113.81,Friday,14,No,2,3,Good,Good,Good
